text,summary
"SPOUSE_NAME carragher DEMISE_HOW soundly GUESTS_LIST nfriends CHILDREN_NAME tommy FUNERAL_PLACE towers HOME_TOWN run AGE 0 NAME mcleish DEMISE_DATE 15th March 2018 DEMISE_PLACE windsor FUNERAL_TIME 2.00pm CEMETERY_PLACE baptist FUNERAL_DATE today, Thursday 22nd March GENDER F","mcleish On 15th March 2018 , soundly in windsor , mcleish , run . Beloved wife of carragher , dearly loved mother of tommy and a much loved nana and great nana . Funeral service will be held in towers today, Thursday 22nd March , at 2.00pm . followed by interment in baptist . nfriends are respectfully invited to attend ."
DEMISE_HOW peacefully FUNERAL_PLACE bridgeview AGE 0 NAME huntress DEMISE_DATE Friday 12th October 2018 DEMISE_PLACE house FUNERAL_TIME 10.30 FUNERAL_DATE Tuesday 23rd October 2018 GENDER M,"huntress peacefully at house on Friday 12th October 2018 , surrounded by his loving family . Special husband , father , papa and great papa . Funeral service will take place at bridgeview on Tuesday 23rd October 2018 at 10.30 . Sadly missed by all ."
SPOUSE_NAME lynn DEMISE_HOW soundly CHARITY_NAME johns GUESTS_LIST partners FLOWERS flowersn NICK_NAME john CHILDREN_NAME wendys FUNERAL_PLACE eurostar AGE 83 NAME stephen DEMISE_DATE Sunday 8th January 2017 DEMISE_PLACE continu FUNERAL_TIME 11.30 a.m. FUNERAL_DATE Monday 23rd January SIBLINGS_NAME hazel GENDER M,"stephen , aged 83 , died soundly , at continu , on Sunday 8th January 2017 , beloved husband of lynn , much-loved father of wendys and a dear brother of hazel . A celebration of john 's life will be held at eurostar , on Monday 23rd January at 11.30 a.m. , to which partners are welcome . flowersn please , but if so desired , donations may be given on leaving the crematorium for john 's chosen charities ."
"SPOUSE_NAME frances RECEPTION_TIME 6.00pm DEMISE_HOW peacefu RECEPTION_PLACE baptist NICK_NAME joe RECEPTION_DATE Monday, 20th November CHILDREN_NAME ruth AGE 0 NAME njoseph DEMISE_DATE Sunday, 12th November, 2017 DEMISE_PLACE alexandra FUNERAL_TIME 9.30am CEMETERY_PLACE charon FUNERAL_DATE Tuesday 21st November GENDER F","njoseph peacefu at alexandra , surrounded by his family on Sunday, 12th November, 2017 , joe , beloved wife of frances , much loved mother of ruth and adored GRANDPARENT_GENDERto all his Grandchildren . Fortified by Rites of the Holy Church R.I.P . Reception and Vigil prayers at baptist on Monday, 20th November at 6.00pm . Funeral Mass on Tuesday 21st November at 9.30am , thereafter to charon ."
SPOUSE_NAME frances DEMISE_HOW peacefully CHARITY_NAME womann GUESTS_LIST partners FLOWERS flowersn NICK_NAME john CHILDREN_NAME edna FUNERAL_PLACE granville GRANDCHILDREN_NAME chely AGE 0 NAME armand DEMISE_DATE Wednesday 2nd November 2016 DEMISE_PLACE alexandra FUNERAL_TIME 3pm FUNERAL_DATE Thursday 10th November SIBLINGS_NAME linda GENDER M,"armand peacefully at alexandra on Wednesday 2nd November 2016 . john , beloved husband of frances , loving father of edna . Much loved papa of chely and brother of linda . Funeral service , to which partners are respectfully invited , at granville on Thursday 10th November at 3pm . flowersn please . Donations in lieu if desired to the womann ."
"SPOUSE_NAME later DEMISE_HOW soundly CHARITY_NAME val FLOWERS flowersn NICK_NAME margaret CHILDREN_NAME susan FUNERAL_PLACE hereford HOME_TOWN side AGE 93 NAME littl DEMISE_DATE 14th February 2019 DEMISE_PLACE care FUNERAL_TIME 2pm FUNERAL_DATE 15th March, 2019 GENDER F","littl On 14th February 2019 , margaret of side , passed away soundly at care , aged 93 . Beloved wife of later , loving mother of susan , also a cherished nana and great nana . She will be greatly missed . Funeral Service to take place at hereford on 15th March, 2019 at 2pm . flowersn please . Donations in memory of margaret for val ``"
"SPOUSE_NAME ina CHILDREN_IN_LAW_NAME bonnie DEMISE_HOW peacefully CHARITY_NAME kidney GUESTS_LIST sleepovers FLOWERS flowersn FUNERAL_PLACE conner GRANDCHILDREN_NAME claire AGE 72 CEMETERY_TIME 11.15am NAME hines DEMISE_DATE 22nd November, 2017 DEMISE_PLACE parks FUNERAL_TIME 10.30am CEMETERY_PLACE parks FUNERAL_DATE Friday 1st December GENDER M","hines peacefully at parks on 22nd November, 2017 , surrounded by his loving family , hines , aged 72 . Beloved husband of ina , loving father to ina , cherished papa to claire and father in law to bonnie . Sadly missed by all the family . Funeral service will be held at conner on Friday 1st December at 10.30am , to which sleepovers are respectfully invited , followed by interment at parks , arriving approximately 11.15am . flowersn please as there will be a retiral collection for those wishing to donate to kidney ."
SPOUSE_NAME sheila CHILDREN_IN_LAW_NAME stuart DEMISE_HOW peacefully CHARITY_NAME protocol GUESTS_LIST relatives NICK_NAME stewart CHILDREN_NAME elaine FUNERAL_PLACE woodlawn GRANDCHILDREN_NAME kaleb HOME_TOWN stirling AGE 86 NAME stuart DEMISE_DATE Saturday 2nd February 2019 DEMISE_PLACE tutos FUNERAL_TIME 11.00 CEMETERY_PLACE ammi FUNERAL_DATE Thursday 14th February GENDER M,"stuart peacefully at tutos on Saturday 2nd February 2019 , stewart aged 86 of stirling . Devoted husband of sheila . Treasured father of elaine . Dearest father in law of stuart and a cherished papa to kaleb . Much loved and sadly missed by his family and many friends . Funeral service at the woodlawn on Thursday 14th February at 11.00 . Thereafter to ammi to which relatives are respectfully invited . Donations if so desired to protocol ."
SPOUSE_NAME joanne CHILDREN_IN_LAW_NAME onslow DEMISE_HOW soundly CHARITY_NAME highered GUESTS_LIST bestfriends FLOWERS flowersn NICK_NAME jim CHILDREN_NAME adams FUNERAL_PLACE krystyna HOME_TOWN trickett AGE 0 NAME steward DEMISE_DATE 26th March 2018 DEMISE_PLACE hospit FUNERAL_TIME 10.00am FUNERAL_DATE Thursday 5th April GENDER M,"steward On 26th March 2018 soundly at hospit , steward of trickett , dearly loved husband of joanne , much loved father of adams , father in law of onslow and a devoted papa and great papa . Service at krystyna on Thursday 5th April at 10.00am to which bestfriends respectfully invited . flowersn please . Donations if desired for highered will be gratefully received in memory of jim ."
DEMISE_HOW peacefully GUESTS_LIST there NICK_NAME betty CHILDREN_NAME door FUNERAL_PLACE room HOME_TOWN hall AGE 0 CEMETERY_TIME 2.45pm NAME madon DEMISE_DATE 15th December 2017 DEMISE_PLACE fuda FUNERAL_TIME 2pm CEMETERY_PLACE parks FUNERAL_DATE Wednesday 3rd January 2018 GENDER F,"madon hall peacefully , at fuda , on 15th December 2017 , betty , loving mother of door and beloved nana . Will be sorely missed . Service to which there are welcome , will be held at room on Wednesday 3rd January 2018 at 2pm , thereafter to parks at 2.45pm ."
SPOUSE_NAME norrie DEMISE_HOW purposely GUESTS_LIST partners NICK_NAME nancy CHILDREN_NAME norrie FUNERAL_PLACE granville GRANDCHILDREN_NAME braman AGE 0 NAME lesley DEMISE_DATE 28th January 2019 DEMISE_PLACE alexandra FUNERAL_TIME 3:00pm FUNERAL_DATE Thursday 7th February GENDER F,"lesley purposely at alexandra on 28th January 2019 , nancy beloved wife of norrie , a much loved mother of norrie , a devoted and loving nana to braman . Sadly missed by all her family and friends . Funeral Service at granville on Thursday 7th February at 3:00pm to which partners are respectfully invited ."
SPOUSE_NAME later DEMISE_HOW soundly DEMISE_REASON short FUNERAL_PLACE centaurs AGE 77 CEMETERY_TIME 1:15pm NAME sadie OTHER_RELATIONS_TYPES auntie DEMISE_DATE Thursday 22nd August 2019 DEMISE_PLACE hospita FUNERAL_TIME 11:45am CEMETERY_PLACE llan FUNERAL_DATE Wednesday 28th August GENDER F,"sadie Aged 77 , passed away soundly at hospita on Thursday 22nd August 2019 after short , bravely borne . Beloved wife of later , much cherished daughter , sister , mother , nana , great nana , auntie , friend and neighbour . Funeral service on Wednesday 28th August at centaurs at 11:45am . Thereafter , at llan , at 1:15pm . Sleep tight ."
SPOUSE_NAME eloise DEMISE_HOW peacefully CHARITY_NAME charity GUESTS_LIST nfriends FLOWERS flowersn NICK_NAME ellis FUNERAL_PLACE baptist AGE 0 NAME kerr DEMISE_DATE the 4th July 2017 DEMISE_PLACE hse FUNERAL_TIME 11am CEMETERY_PLACE krystyna FUNERAL_DATE Thursday 13th July GENDER F,"kerr On the 4th July 2017 , DEMISE_HOWat hse , in the presence of his family , ellis , beloved partner of eloise , a dearly loved mother and nana . Service at baptist on Thursday 13th July at 11am . Cremation thereafter at krystyna . nfriends are respectfully invited to attend . flowersn please . Donations if desired to charity will be received at the service in memory of ellis ."
SPOUSE_NAME later CHARITY_NAME adventures GUESTS_LIST sleepovers FLOWERS flowersn CHILDREN_NAME lissa FUNERAL_PLACE convenceram HOME_TOWN roads AGE 0 NAME njean OTHER_RELATIONS_TYPES auntie DEMISE_DATE Thursday 2nd February 2017 DEMISE_PLACE apartment FUNERAL_TIME 12noon FUNERAL_DATE Monday 13th February SIBLINGS_NAME brother GENDER F,"njean On Thursday 2nd February 2017 , in the loving care of apartment , formerly of roads , njean , beloved wife of later , dearly loved mother of later , Elizabeth and Joyce , loved sister of brother , and loving and much loved auntie . Funeral will be held on Monday 13th February at 12noon at convenceram to which sleepovers are respectfully invited . flowersn . A retiral collection will be offered for adventures ."
SPOUSE_NAME margaret DEMISE_HOW peacefully GUESTS_LIST we NICK_NAME jack CHILDREN_NAME clair FUNERAL_PLACE procession AGE 0 CEMETERY_TIME 11am NAME jack DEMISE_DATE 10th June 2017 DEMISE_PLACE hospita FUNERAL_TIME 10am CEMETERY_PLACE cowdenbeath FUNERAL_DATE Monday 19th June GENDER M,"jack peacefully , at hospita , on the 10th June 2017 , jack , beloved husband of margaret , loving father to clair , dearly beloved papa and family member to all . Funeral service will take place at procession on Monday 19th June , at 10am , then a committal at cowdenbeath at 11am . we Welcome ."
SPOUSE_NAME david DEMISE_HOW soundly CHARITY_NAME crossroads GUESTS_LIST nfriends FLOWERS flowersn NICK_NAME mason CHILDREN_NAME tristan FUNERAL_PLACE thorn HOME_TOWN thornhill AGE 0 NAME nmary DEMISE_DATE 19th May 2017 DEMISE_PLACE pushkin FUNERAL_TIME 11.15am CEMETERY_PLACE mortos FUNERAL_DATE Monday 5th June GENDER F,"nmary On 19th May 2017 , soundly at pushkin , mason of thornhill , beloved wife of david , a much loved mother of tristan and a loving nana and great nana . Service at thorn on Monday 5th June at 11.15am followed by interment at mortos . nfriends are respectfully invited to attend . flowersn please . A retiring collection will be taken for crossroads in memory of nmary at the service ."
"SPOUSE_NAME jean RECEPTION_TIME 9.30am DEMISE_HOW soundly CHARITY_NAME marketresearch GUESTS_LIST nfriends FLOWERS flowersn RECEPTION_PLACE willie NICK_NAME john RECEPTION_DATE today, Friday 9th February CHILDREN_NAME keith FUNERAL_PLACE cemeteries AGE 0 NAME njohn DEMISE_DATE 1st February 2018 DEMISE_PLACE pushkin GENDER M","njohn On 1st February 2018 , soundly at pushkin , njohn , beloved husband of jean , much loved father of keith and cherished papa . Service at willie today, Friday 9th February , at 9.30am . Funeral thereafter to cemeteries . nfriends are respectfully invited to attend . flowersn please , donations if desired for marketresearch can be given at the service in memory of john ."
SPOUSE_NAME ian CHILDREN_IN_LAW_NAME evan DEMISE_HOW peacefully FLOWERS flowersn NICK_NAME nina CHILDREN_NAME lara FUNERAL_PLACE walthamstow GRANDCHILDREN_NAME ted AGE 0 NAME tara DEMISE_DATE 23rd April 2017 DEMISE_PLACE johns FUNERAL_TIME 3pm FUNERAL_DATE Thursday 4th May SIBLINGS_NAME judith GENDER F,"tara peacefully , at johns , on 23rd April 2017 , surrounded by her family , nina , beloved wife of ian much loved mother of lara , PARENT_GENDER-in-law to evan , proud nana of ted , treasured sister of judith . Sadly missed by all her nieces , nephews , friends and neighbours . Funeral on Thursday 4th May , 3pm at walthamstow . flowersn please ."
SPOUSE_NAME mary DEMISE_HOW purposely CHARITY_NAME sleepovers NICK_NAME john GREAT_GRANDCHILDREN_NAME five CHILDREN_NAME felicity FUNERAL_PLACE granville GRANDCHILDREN_NAME three AGE 0 NAME white DEMISE_DATE 2nd January 2018 DEMISE_PLACE house FUNERAL_TIME 4pm FUNERAL_DATE Tuesday 23rd January GENDER M,"white purposely at house on 2nd January 2018 , john , beloved husband of mary , a loving father to felicity . A much loved papa to three and great papa to five and also a dear father-in-law and brother who will be sadly missed . Funeral service at granville on Tuesday 23rd January at 4pm , to which sleepovers are respectfully invited ."
DEMISE_HOW soundly CHARITY_NAME barrier GUESTS_LIST nfriends FLOWERS flowersn GREAT_GRANDCHILDREN_NAME sonja CHILDREN_NAME mary FUNERAL_PLACE krystyna GRANDCHILDREN_NAME nmichael HOME_TOWN corrió AGE 0 NAME margareth DEMISE_DATE 24th March 2019 DEMISE_PLACE else FUNERAL_TIME 11.00am FUNERAL_DATE Tuesday 2nd April GENDER F,"margareth On the 24th March 2019 , soundly in else and formerly of corrió . Much loved mother of mary , nana to nmichael and great nana to sonja . Funeral service will take place on Tuesday 2nd April in krystyna at 11.00am . nfriends are respectfully invited to attend . flowersn please . If so desired , donations to barrier may be given at the service ."
SPOUSE_NAME simon DEMISE_HOW soundly CHARITY_NAME marier DEMISE_REASON long GUESTS_LIST nfriends MOTHER_NAME agnes FLOWERS flowersn NICK_NAME gisselle FUNERAL_PLACE krystyna HOME_TOWN bure AGE 56 FATHER_NAME later NAME carlie OTHER_RELATIONS_TYPES auntie DEMISE_DATE 13th May 2018 DEMISE_PLACE pushkin FUNERAL_TIME 11am FUNERAL_DATE Friday 25th May OTHER_RELATIONS_NAMES craig SIBLINGS_NAME have GENDER F,"carlie On 13th May 2018 , at pushkin , soundly after long , gisselle , aged 56 of OTHER_RELATIONS_NAMESnair Park , Annan , beloved wife of simon , loved daughter of later and agnes , loving sister of have and auntie to craig . Service at krystyna on Friday 25th May at 11am . nfriends respectfully invited to attend . flowersn please . Donations if desired can be given at the service for marier in memory of carlie ."
SPOUSE_NAME boyd DEMISE_HOW peacefully CHARITY_NAME shire GUESTS_LIST partners FLOWERS flowersn NICK_NAME lillian GREAT_GRANDCHILDREN_NAME vitamin CHILDREN_NAME freddie FUNERAL_PLACE commons GRANDCHILDREN_NAME celia AGE 0 CEMETERY_TIME 13.15pm NAME primrose DEMISE_DATE 8th January 2019 DEMISE_PLACE house FUNERAL_TIME 11.30 am CEMETERY_PLACE llan FUNERAL_DATE Friday 25th January GENDER F,"primrose peacefully at house on 8th January 2019 . lillian died surrounded by her loving family . Dearly beloved wife of boyd , much loved mother of freddie , a devoted nana and great nana to celia , vitamin . Funeral service to which partners are respectfully invited at commons on Friday 25th January at 11.30 am , thereafter to llan at 13.15pm . flowersn please . A collection will be taken on retiral for shire ."
SPOUSE_NAME norah CHILDREN_IN_LAW_NAME jay CHARITY_NAME cancers GUESTS_LIST partners FLOWERS flowersn NICK_NAME bren CHILDREN_NAME xena FUNERAL_PLACE eurostar GRANDCHILDREN_NAME stella AGE 78 OCCUPATION fired NAME turner OTHER_RELATIONS_TYPES grandpa DEMISE_DATE Monday 29th October 2018 DEMISE_PLACE hospita FUNERAL_TIME 3.00pm FUNERAL_DATE Tuesday 6th November GENDER M,"turner At hospita on Monday 29th October 2018 , bren , aged 78 , formerly fired , much loved husband of norah , loving father of xena , PARENT_GENDER-in-law and best papa in the world to jay , stella , a dear brother-in-law , grandpa and good friend to many . Funeral on Tuesday 6th November , service in eurostar at 3.00pm to which partners are respectfully invited . flowersn please but if desired a retiring collection will be taken for cancers ."
DEMISE_HOW peacefully GUESTS_LIST partners NICK_NAME ray CHILDREN_NAME richard FUNERAL_PLACE granville GRANDCHILDREN_NAME poppy AGE 0 NAME kickin DEMISE_DATE Tuesday 19th December 2017 DEMISE_PLACE house FUNERAL_TIME 3pm FUNERAL_DATE Wednesday 10th January GENDER F,"kickin peacefully , at house , on Tuesday 19th December 2017 . ray , much loved mother of richard , loving nana of poppy . Funeral Service to which partners are respectfully invited at granville , on Wednesday 10th January at 3pm ."
"SPOUSE_NAME derek DEMISE_HOW peacefu CHARITY_NAME fender GUESTS_LIST relatives MOTHER_NAME work FUNERAL_PLACE baptist HOME_TOWN cowie AGE 51 FATHER_NAME betty SIBLINGS_IN_LAW_NAME cathie NAME rosie OTHER_RELATIONS_TYPES kimmy DEMISE_DATE Friday 12th January, 2018 DEMISE_PLACE tutos FUNERAL_TIME 12 noon CEMETERY_PLACE hamby FUNERAL_DATE Thursday 1st February SIBLINGS_NAME joyce GENDER F","rosie peacefu at tutos on Friday 12th January, 2018 , rosie , aged 51 of cowie . Loving partner of derek , treasured daughter of betty and work , caring sister of joyce and his partner cathie , a sadly missed kimmy and friend to all who knew her . R.I.P . Funeral service at baptist on Thursday 1st February at 12 noon , thereafter to hamby , to which relatives are respectfully invited . Donations in lieu of 0 to fender ."
